Series Name,Series Code,Country Name,Country Code,1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Barbados,BRB,1.05037176609039,1.08426582813263,1.15119981765747,1.09719908237457,0.918948590755463,1.09435272216797,1.11291885375977,0.91321188211441,1.04420638084412,1.06835830211639,1.04774069786072,1.06063663959503,1.24613010883331,1.18596565723419,1.26692914962769,1.2779198884964,1.13536131381989,0.976609885692596,0.966827690601349,0.913432478904724,1.04922747612,1.12841629981995,1.12222194671631
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Belarus,BLR,0.0937392041087151,0.109475560486317,0.139502242207527,0.302805960178375,0.693029940128326,0.161766871809959,0.360231071710587,0.148469686508179,0.34100878238678,0.521403908729553,0.489347755908966,-0.0949900969862938,-0.0877690091729164,0.0686152204871178,0.00595916621387005,0.179782152175903,0.110016517341137,0.142281472682953,-0.0534833818674088,0.348057150840759,0.332389116287231,-0.895924508571625,-0.736605405807495
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Belgium,BEL,1.28849947452545,1.02412986755371,1.12981116771698,1.26080238819122,0.85823780298233,0.709136724472046,0.79377418756485,0.856375813484192,0.757325053215027,0.620571196079254,0.820824682712555,0.810646176338196,0.95453542470932,0.923599720001221,0.940082728862762,0.701269447803497,0.587094604969025,0.441367298364639,0.428185820579529,0.402350127696991,0.473777532577515,0.543469667434692,0.612554728984833
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Belize,BLZ,0.559152126312256,0.596629977226257,0.184220716357231,0.417992562055588,0.486082047224045,0.401561915874481,0.104911744594574,0.0819770395755768,0.194921582937241,0.190071985125542,0.0284302048385143,0.0704276859760284,0.151908859610558,0.180257618427277,0.176189258694649,0.0485830754041672,0.0430975817143917,0.0606221370398998,0.0357257314026356,0.00317970826290548,0.0630388632416725,0.517693102359772,0.460716962814331
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Benin,BEN,1.05037176609039,0.742279052734375,0.799652576446533,0.82151585817337,0.679285824298859,0.265973478555679,0.449746280908585,0.547892570495605,0.386217623949051,0.376421362161636,0.40366667509079,0.261260122060776,0.318356364965439,0.364367604255676,0.301189363002777,0.027139762416482,-0.0135139580816031,-0.00202717096544802,0.0308955386281013,-0.141175642609596,-0.412667959928513,-0.425504684448242,-0.301340490579605
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Bermuda,BMU,0.717076897621155,0.728511989116669,0.713235020637512,0.792559921741486,0.851720035076141,0.893765926361084,0.819073557853699,0.77465146780014,0.771330535411835,0.795972287654877,0.693532228469849,0.911838114261627,0.964122116565704,0.98025369644165,0.970303058624268,0.913897812366486,0.983049035072327,0.999670088291168,1.00191104412079,1.15247452259064,1.06507384777069,1.00745189189911,1.0061514377594
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Bhutan,BTN,0.724004507064819,0.539632081985474,0.491936683654785,0.693675577640533,0.918948590755463,1.17205035686493,1.28448736667633,1.26451897621155,0.56852650642395,0.720669388771057,0.803496658802032,0.742221653461456,0.826495349407196,0.776309490203857,0.784624874591827,1.06803858280182,0.974714994430542,1.1232967376709,1.11712992191315,1.09390616416931,1.08209586143494,1.02367961406708,0.973133087158203
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Bolivia,BOL,-0.134768322110176,-0.241092368960381,-0.23706117272377,-0.286515563726425,-0.83488517999649,-0.680570840835571,-0.971029877662659,-0.802562952041626,-0.852070689201355,-0.696565806865692,-0.506110489368439,-0.415407210588455,-0.417126506567001,-0.45806810259819,-0.32859343290329,-0.333112090826035,-0.268487215042114,-0.248866364359856,-0.278028756380081,-0.287118524312973,-0.730085670948029,-0.459805071353912,-0.318567305803299
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Bosnia and Herzegovina,BIH,-0.594427824020386,-0.586415469646454,-0.52839332818985,-0.163837283849716,-0.405683517456055,0.0173193961381912,-0.500624358654022,-0.441336750984192,-0.631416618824005,-0.539653778076172,-0.665914297103882,-0.693730175495148,-0.819794893264771,-0.538148701190948,-0.404944121837616,-0.0191790424287319,-0.402437001466751,-0.397838830947876,-0.348237305879593,-0.395599693059921,-0.418754309415817,-0.443297356367111,-0.380582392215729
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Botswana,BWA,1.01524519920349,0.955491304397583,1.07435250282288,0.87326443195343,1.10493755340576,0.916688740253448,1.06357252597809,1.01710987091064,1.05613911151886,1.03310561180115,0.953861236572266,0.991209805011749,1.06444656848907,1.10404145717621,1.10234701633453,1.01184713840485,1.04209184646606,0.99456000328064,1.02250838279724,0.970987856388092,1.11105513572693,1.02614223957062,0.978377819061279
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Brazil,BRA,-0.220460131764412,-0.339505791664124,0.18410162627697,0.327800273895264,0.00421393429860473,-0.275992810726166,-0.263379752635956,-0.294911116361618,-0.3579480946064,-0.313424706459045,0.163664221763611,0.0134759107604623,-0.132575422525406,0.0459616407752037,-0.258553296327591,-0.070290133357048,-0.33145809173584,-0.377205431461334,-0.473864614963531,-0.440423458814621,-0.713788211345673,-0.431489855051041,-0.485006988048553
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Brunei Darussalam,BRN,1.23704397678375,1.11163866519928,1.30202329158783,1.15553212165833,1.14442586898804,1.36943471431732,1.21265983581543,1.12335515022278,1.10710692405701,1.12561905384064,1.38712668418884,1.27754700183868,1.08519375324249,0.909327208995819,1.07402229309082,1.26150703430176,1.24266231060028,1.15417206287384,1.16030538082123,1.24135971069336,1.10879898071289,1.18235063552856,1.16864395141602
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Bulgaria,BGR,-0.0910280793905258,0.575025260448456,0.377964615821838,0.467512369155884,0.173525497317314,0.00363073358312249,0.14727059006691,0.394421190023422,0.357635468244553,0.369860708713531,0.353678971529007,0.360091060400009,0.301750302314758,0.379833996295929,0.170710384845734,0.0785408988595009,0.0173221882432699,0.0773332640528679,0.332049906253815,0.456277936697006,0.578860998153687,0.418060213327408,0.458269119262695
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Burkina Faso,BFA,-0.300746202468872,-0.112211242318153,0.059820331633091,-0.306921243667603,0.0671200677752495,-0.0812375172972679,-0.0626529157161713,0.155799552798271,0.307008683681488,0.118724599480629,0.0340402871370316,-0.117637142539024,-0.55538147687912,-0.573129236698151,-0.763390123844147,-0.787128567695618,-0.611107409000397,-0.86737585067749,-0.926977336406708,-1.05928659439087,-1.30238652229309,-1.53830862045288,-1.63874197006226
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Burundi,BDI,-2.11674880981445,-2.29753232002258,-2.01407074928284,-2.28477239608765,-2.24483132362366,-2.52275967597961,-1.52337801456451,-1.42777347564697,-1.377925157547,-1.63649833202362,-1.27144265174866,-1.6259593963623,-1.80720043182373,-1.7047381401062,-1.35027754306793,-0.784407138824463,-1.93951082229614,-1.97072076797485,-2.00786924362183,-1.57177233695984,-1.61515891551971,-1.53703701496124,-1.36397981643677
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cabo Verde,CPV,1.03555142879486,1.11396324634552,1.22359979152679,0.729621529579163,0.918948590755463,1.03930127620697,0.754638612270355,0.962325036525726,0.877260088920593,0.81338632106781,0.818449318408966,0.840972781181335,0.722605228424072,0.809086382389069,0.777999877929688,0.350779145956039,0.867810428142548,0.886215627193451,0.774638414382935,0.845823168754578,0.87394255399704,0.887429535388947,0.902458488941193
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cambodia,KHM,-1.10455310344696,-1.26492917537689,-0.776030659675598,-0.72216534614563,-0.652008533477783,-0.407748281955719,-0.393915474414825,-0.345979183912277,-0.363606303930283,-0.298690915107727,-0.560373842716217,-0.50098443031311,-0.304419666528702,-0.103577204048634,-0.136436149477959,0.0231748018413782,0.0619422867894173,0.211037829518318,0.0912219732999802,0.103041842579842,-0.0894938632845879,-0.233859464526176,-0.132115364074707
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cameroon,CMR,-0.956391930580139,-0.784960150718689,-0.564015805721283,-0.677264809608459,-0.429470658302307,-0.359356343746185,-0.182024568319321,-0.244705229997635,-0.32610896229744,-0.552110910415649,-0.474782139062881,-0.736971437931061,-0.661687970161438,-0.588517427444458,-0.53223729133606,-1.05925238132477,-0.989607453346252,-1.06213688850403,-1.09584307670593,-1.40416753292084,-1.55921673774719,-1.50061810016632,-1.40651059150696
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Canada,CAN,1.23405170440674,0.950881242752075,1.16752684116364,1.21803176403046,1.05307674407959,0.87644749879837,0.828725039958954,1.03495657444,1.00701069831848,1.0413726568222,1.12707591056824,0.936318218708038,1.07717573642731,1.11301624774933,1.06142175197601,1.17550384998322,1.27469778060913,1.25605857372284,1.10206270217896,0.979125916957855,1.01676774024963,1.02984178066254,0.936902642250061
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cayman Islands,CYM,0.717076897621155,0.728511989116669,0.713235020637512,0.792559921741486,0.851720035076141,1.23474931716919,1.18966603279114,1.10479998588562,1.08573806285858,1.11250960826874,1.09262681007385,1.14963793754578,1.33636081218719,0.959384381771088,1.01761531829834,1.04634726047516,1.15341758728027,1.16849637031555,1.19080126285553,1.13893413543701,1.43329429626465,1.49536180496216,1.66770052909851
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Central African Republic,CAF,-1.21172964572906,-1.14174938201904,-1.12044250965118,-1.73340618610382,-1.53887343406677,-1.42424488067627,-1.42799496650696,-1.85155153274536,-1.85726404190063,-1.84381413459778,-1.90398991107941,-2.0206253528595,-1.78938913345337,-1.85292291641235,-2.15489673614502,-2.69919323921204,-1.9047646522522,-1.78926682472229,-2.00654268264771,-2.18338584899902,-2.13827180862427,-2.23451399803162,-2.10453534126282
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Chad,TCD,-0.99860155582428,-1.30643367767334,-1.13475406169891,-1.55961883068085,-1.37243020534515,-1.53945684432983,-1.44223713874817,-1.83175504207611,-1.86808049678802,-1.96519660949707,-1.72622966766357,-1.52482771873474,-1.31808519363403,-1.04411733150482,-1.08947229385376,-1.56888270378113,-0.974552571773529,-1.3023647069931,-1.28752791881561,-1.48327243328094,-1.3437432050705,-1.24530780315399,-1.33553969860077
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Chile,CHL,0.676454544067383,0.0332812815904617,0.485464155673981,1.08879637718201,0.761611938476563,0.691341698169708,0.842383623123169,0.613005876541138,0.406370878219604,0.431912958621979,0.602584421634674,0.679604530334473,0.452553361654282,0.331102102994919,0.363742530345917,0.447516918182373,0.43343922495842,0.41311052441597,0.417135536670685,0.4273601770401,0.00792970694601536,0.0691350102424622,0.0626366063952446
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,China,CHN,-0.0978488251566887,-0.394105225801468,-0.20991687476635,-0.327627182006836,-0.56535792350769,-0.39068067073822,-0.501756608486176,-0.540030121803284,-0.500553727149963,-0.49308842420578,-0.451781332492828,-0.65706068277359,-0.602054834365845,-0.538782060146332,-0.543789923191071,-0.522584021091461,-0.550294637680054,-0.499395042657852,-0.231018081307411,-0.300023287534714,-0.256689161062241,-0.329402893781662,-0.481860131025314
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Colombia,COL,-1.64785850048065,-1.79392170906067,-1.60896074771881,-1.95671439170837,-2.37602686882019,-2.27122640609741,-2.05794286727905,-1.90479671955109,-1.80652725696564,-1.85346233844757,-1.83234584331512,-1.53718483448029,-1.28465557098389,-1.40181040763855,-1.29197180271149,-1.11459410190582,-1.06914663314819,-0.882459342479706,-0.772707641124725,-0.796931743621826,-0.949501574039459,-0.663913071155548,-0.914076626300812
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Comoros,COM,0.507538914680481,0.564976453781128,0.022758649662137,0.40204930305481,-0.673140525817871,-0.163161784410477,-0.43626394867897,-0.360273152589798,-1.0954577922821,-1.10721170902252,-0.765267729759216,-0.562939286231995,-0.552736103534698,-0.452308028936386,-0.256929188966751,-0.186910167336464,-0.232791468501091,0.0357599034905434,0.0361180976033211,-0.346280336380005,-0.154699191451073,-0.270785212516785,-0.227460592985153
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,"Congo, Dem. Rep.",COD,-2.68281292915344,-2.84785175323486,-2.47423815727234,-1.97592794895172,-2.02786993980408,-2.38776421546936,-2.12856149673462,-2.24673223495483,-2.1784999370575,-2.00307631492615,-2.00098276138306,-2.19674205780029,-2.21298933029175,-2.08589291572571,-2.19219064712524,-2.16792130470276,-2.15085434913635,-2.23462152481079,-2.30224871635437,-2.10578107833862,-1.59389889240265,-1.74229800701141,-1.61466693878174
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,"Congo, Rep.",COG,-1.22494494915009,-1.50108397006989,-0.922982037067413,-1.58716797828674,-1.17022037506104,-1.19059777259827,-1.16583943367004,-0.923411786556244,-0.771577417850494,-0.721322357654572,-0.250487625598907,-0.316415846347809,-0.354300379753113,-0.489689856767654,-0.475050121545792,-0.359291583299637,-0.526365995407104,-0.519269526004791,-0.531724035739899,-0.348404228687286,-0.896963596343994,-0.81023234128952,-0.606616318225861
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cook Islands,COK,..,..,..,..,..,..,..,..,..,..,1.14409899711609,1.32236123085022,..,..,..,..,..,..,..,0.856897532939911,1.06475675106049,1.11600577831268,1.11228835582733
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Costa Rica,CRI,0.753051400184631,0.90372896194458,0.868542313575745,1.06869447231293,0.595756590366364,0.631576538085938,0.708228170871735,0.736050128936768,0.582772672176361,0.359765231609344,0.587060391902924,0.691537201404572,0.508276045322418,0.638402462005615,0.677918016910553,0.577418208122253,0.682025492191315,0.661428332328796,0.60882556438446,0.469464212656021,0.452292859554291,0.770961821079254,0.872772753238678
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cote d'Ivoire,CIV,0.0334169194102287,-0.203814625740051,-1.24080407619476,-1.91973388195038,-1.80326271057129,-2.11492109298706,-2.25952887535095,-1.86186838150024,-1.83957278728485,-1.80406737327576,-1.32086253166199,-1.5838942527771,-1.40580761432648,-1.26346111297607,-1.04872417449951,-1.03716063499451,-0.832545936107636,-0.907559335231781,-1.09023678302765,-0.898689389228821,-1.02604556083679,-1.03098595142365,-0.952860295772552
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Croatia,HRV,-0.0383590497076511,0.0678859651088715,0.28022488951683,0.628807723522186,0.558495879173279,0.686754405498505,0.43447408080101,0.560829281806946,0.60539698600769,0.573651909828186,0.612926959991455,0.608463644981384,0.623747110366821,0.606891453266144,0.642667889595032,0.619112372398376,0.590728044509888,0.663769483566284,0.692031919956207,0.802806496620178,0.694699943065643,0.611546874046326,0.707874298095703
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cuba,CUB,0.231270432472229,0.00787538941949606,0.248432531952858,0.263644099235535,0.316652774810791,0.355422109365463,0.424785822629929,0.474477261304855,0.45094159245491,0.524226605892181,0.356679856777191,0.349292427301407,0.280382126569748,0.307248294353485,0.370564639568329,0.544822037220001,0.644101679325104,0.68536388874054,0.64705628156662,0.648924589157104,0.603123068809509,0.587794721126556,0.427318871021271
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Cyprus,CYP,0.387751519680023,0.222172737121582,0.51749986410141,0.199420601129532,0.532275915145874,0.380177587270737,0.517519235610962,0.53966498374939,0.537055730819702,0.639003932476044,0.390287488698959,0.452444821596146,0.607984483242035,0.635126054286957,0.563347160816193,0.551882088184357,0.550866484642029,0.604254722595215,0.537865459918976,0.491742968559265,0.557369947433472,0.308603942394257,0.443113803863525
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Czech Republic,CZE,1.14775800704956,0.899568974971771,0.332739621400833,1.04410064220428,0.887058138847351,0.653875827789307,0.936384081840515,1.05372881889343,1.0154139995575,1.04987955093384,0.90582937002182,0.989233732223511,1.10911762714386,1.05410611629486,1.08477854728699,0.989990472793579,0.979189097881317,0.976115524768829,1.0000364780426,1.03198218345642,0.94388747215271,0.922095715999603,0.957600653171539
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Denmark,DNK,1.44196474552155,1.43196630477905,1.5010689496994,1.5242440700531,1.20381569862366,1.08433735370636,1.07349538803101,1.0467928647995,1.1181892156601,1.06538677215576,1.00118267536163,1.04096102714539,1.10029304027557,0.914910674095154,0.959233462810516,0.951779723167419,0.897649824619293,0.867915451526642,0.868414878845215,0.94625061750412,0.995625197887421,0.950011312961578,0.949907004833221
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Djibouti,DJI,-0.339192003011703,-0.964446723461151,-0.241125971078873,-0.313102960586548,-0.91280323266983,-0.344115853309631,-0.812229692935944,-0.262578547000885,-0.123644053936005,0.268389225006104,0.494239002466202,0.253481268882751,0.177703246474266,0.160619214177132,-0.102187521755695,-0.770232260227203,-0.443531572818756,-0.626400411128998,-0.736858665943146,-0.137615531682968,-0.351149469614029,-0.454957455396652,-0.707261562347412
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Dominica,DMA,0.717076897621155,0.728511989116669,0.486361712217331,0.547456383705139,0.672486364841461,0.94515073299408,0.829529404640198,0.909698367118835,0.787364065647125,0.911906003952026,0.665553092956543,0.903117775917053,1.13915860652924,0.98058545589447,1.11985623836517,1.05717813968658,1.0779412984848,1.00243771076202,1.19814896583557,1.09615743160248,1.06745707988739,1.35524475574493,1.39232003688812
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Dominican Republic,DOM,-0.0756602957844734,-0.416316986083984,0.0129473777487874,0.118558995425701,-0.419894456863403,-0.344310492277145,-0.258760690689087,-0.109803065657616,-0.0785724595189095,-0.0380077101290226,-0.00273510301485658,-0.0449540354311466,-0.000481850205687806,0.252366811037064,0.207428693771362,0.145934492349625,0.236706420779228,0.252106040716171,0.160588473081589,0.0239203125238419,0.00530691398307681,0.157672181725502,0.137410506606102
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,Ecuador,ECU,-0.770033240318298,-0.162388324737549,-0.572284936904907,-0.759720921516418,-0.961056590080261,-0.842910349369049,-0.793961822986603,-0.853825330734253,-0.815987229347229,-0.728682398796082,-0.673675775527954,-0.586674451828003,-0.686557531356812,-0.570306479930878,-0.178656712174416,-0.0185332093387842,-0.143955871462822,-0.0853579640388489,-0.0748538672924042,-0.0892776921391487,-0.232956856489182,-0.26937061548233,-0.266253769397736
Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,"Egypt, Arab Rep.",EGY,-0.526031970977783,-0.0207697190344334,0.0497975237667561,-0.414172112941742,-0.640924513339996,-0.822401702404022,-0.629358649253845,-0.837807655334473,-0.552382111549377,-0.510431706905365,-0.607227087020874,-0.898418307304382,-1.43705701828003,-1.43632972240448,-1.63883090019226,-1.63117659091949,-1.49664568901062,-1.43769657611847,-1.42452728748322,-1.18004941940308,-1.11419188976288,-1.16615056991577,-1.02420508861542
